reservation_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,meal,required_car_parking_spaces,total_of_special_requests,market_segment,distribution_channel,is_repeated_guest,reserved_room_type,assigned_room_type,deposit_type,agent,company,customer_type,adr,reservation_status,reservation_status_date,cluster,customer_segment
29857,Resort Hotel,0,2,2016,November,46,6,1,0,1,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,70.0,Check-Out,2016-07-11,1,1
29858,Resort Hotel,0,35,2016,November,45,4,1,2,2,0.0,0,GBR,HB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,64.8,Check-Out,2016-07-11,1,1
29859,Resort Hotel,0,95,2016,October,45,31,2,5,2,0.0,0,GBR,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,171.0,,Transient,32.8,Check-Out,2016-07-11,2,2
29860,Resort Hotel,0,40,2016,November,45,3,1,3,1,0.0,0,PRT,BB,1,1,Online TA,TA/TO,0,E,E,No Deposit,240.0,,Transient,61.8,Check-Out,2016-07-11,1,1
29861,Resort Hotel,0,13,2016,November,45,3,1,3,2,0.0,0,FRA,BB,1,2,Online TA,TA/TO,0,E,E,No Deposit,240.0,,Transient,81.0,Check-Out,2016-07-11,0,0
29864,Resort Hotel,0,43,2016,November,45,3,2,3,2,0.0,0,GBR,BB,0,1,Offline TA/TO,TA/TO,0,A,A,No Deposit,177.0,,Transient,30.6,Check-Out,2016-08-11,1,1
29868,Resort Hotel,0,7,2016,November,46,7,1,0,1,0.0,0,PRT,BB,1,0,Corporate,Corporate,0,A,A,No Deposit,,394.0,Transient-Party,51.0,Check-Out,2016-08-11,1,1
29871,Resort Hotel,0,11,2016,November,45,1,2,5,2,0.0,0,FRA,HB,0,1,Direct,Direct,0,E,E,No Deposit,,,Transient,97.0,Check-Out,2016-08-11,0,0
29872,Resort Hotel,0,5,2016,November,46,7,1,0,1,0.0,0,PRT,BB,1,0,Corporate,Corporate,0,A,A,No Deposit,,,Transient,64.5,Check-Out,2016-08-11,1,1
29873,Resort Hotel,0,5,2016,November,46,7,1,0,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,No Deposit,,,Transient,58.5,Check-Out,2016-08-11,1,1
29875,Resort Hotel,0,1,2016,November,46,7,1,0,1,0.0,0,ESP,BB,1,1,Online TA,TA/TO,0,A,A,No Deposit,241.0,,Transient,59.9,Check-Out,2016-08-11,1,1
29878,Resort Hotel,0,37,2016,November,45,5,2,1,2,0.0,0,DEU,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,177.0,,Transient,30.6,Check-Out,2016-08-11,1,1
29879,Resort Hotel,0,17,2016,November,45,5,2,1,2,0.0,0,LVA,BB,0,0,Online TA,TA/TO,0,A,C,No Deposit,314.0,,Transient,43.2,Check-Out,2016-08-11,1,1
29883,Resort Hotel,0,32,2016,November,45,1,2,5,2,0.0,0,GBR,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,468.0,,Transient,30.24,Check-Out,2016-08-11,1,1
29884,Resort Hotel,0,69,2016,November,45,5,2,1,2,0.0,0,GBR,BB,0,1,Online TA,TA/TO,0,A,C,No Deposit,240.0,,Transient,37.8,Check-Out,2016-08-11,1,1
29886,Resort Hotel,0,0,2016,November,46,7,1,0,2,0.0,0,NLD,BB,0,0,Direct,Direct,0,A,A,No Deposit,,,Transient,70.0,Check-Out,2016-08-11,1,1
29887,Resort Hotel,0,40,2016,November,45,4,2,2,2,0.0,0,GBR,BB,0,2,Direct,Direct,0,D,D,No Deposit,250.0,,Transient,57.76,Check-Out,2016-08-11,0,0
29891,Resort Hotel,0,43,2016,November,45,1,2,5,2,0.0,0,BEL,BB,1,0,Offline TA/TO,TA/TO,0,A,D,No Deposit,6.0,,Transient,35.0,Check-Out,2016-08-11,1,1
29895,Resort Hotel,0,57,2016,November,45,2,2,5,2,0.0,0,FRA,HB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient-Party,71.94,Check-Out,2016-09-11,1,1
29896,Resort Hotel,0,46,2016,November,46,6,2,1,2,0.0,0,GBR,HB,0,0,Online TA,TA/TO,0,A,C,No Deposit,314.0,,Transient,60.24,Check-Out,2016-09-11,1,1
29897,Resort Hotel,0,164,2016,November,45,4,2,3,2,0.0,0,NLD,BB,1,0,Direct,Direct,0,A,A,No Deposit,250.0,,Transient,75.0,Check-Out,2016-09-11,2,2
29899,Resort Hotel,0,6,2016,November,46,8,0,1,2,0.0,0,AUT,BB,0,1,Offline TA/TO,TA/TO,0,D,E,No Deposit,251.0,,Transient-Party,42.0,Check-Out,2016-09-11,1,1
29902,Resort Hotel,0,45,2016,November,45,5,2,2,2,0.0,0,FRA,HB,0,0,Offline TA/TO,TA/TO,0,A,D,No Deposit,6.0,,Transient,52.4,Check-Out,2016-09-11,1,1
29906,Resort Hotel,0,48,2016,November,45,5,2,2,2,0.0,0,DEU,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,241.0,,Transient,36.04,Check-Out,2016-09-11,1,1
29907,Resort Hotel,0,47,2016,November,45,5,2,2,2,0.0,2,GBR,HB,0,5,Online TA,TA/TO,0,A,C,No Deposit,240.0,,Transient,74.8,Check-Out,2016-09-11,0,0
29908,Resort Hotel,0,6,2016,November,46,8,0,1,2,0.0,0,CZE,BB,0,1,Offline TA/TO,TA/TO,0,D,E,No Deposit,251.0,,Transient-Party,42.0,Check-Out,2016-09-11,1,1
29910,Resort Hotel,0,7,2016,November,46,7,1,1,2,0.0,0,CN,BB,1,1,Online TA,TA/TO,0,E,E,No Deposit,241.0,,Transient,57.97,Check-Out,2016-09-11,1,1
29911,Resort Hotel,0,3,2016,November,46,7,1,1,1,0.0,0,PRT,BB,0,1,Complementary,Corporate,0,A,C,No Deposit,,302.0,Transient,0.0,Check-Out,2016-09-11,1,1
29913,Resort Hotel,0,1,2016,November,46,8,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,No Deposit,180.0,,Transient,30.0,Check-Out,2016-09-11,1,1
29914,Resort Hotel,0,5,2017,February,5,1,0,2,1,0.0,0,PRT,BB,0,0,Offline TA/TO,Corporate,1,A,A,No Deposit,78.0,,Group,30.0,Check-Out,2017-03-02,1,1
29915,Resort Hotel,0,41,2016,November,46,6,2,1,2,0.0,0,BEL,HB,0,1,Offline TA/TO,TA/TO,0,A,D,No Deposit,6.0,,Transient,52.4,Check-Out,2016-09-11,1,1
29916,Resort Hotel,0,0,2016,November,46,9,0,0,1,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,1,A,I,No Deposit,8.0,,Transient,75.0,Check-Out,2016-09-11,1,1
29917,Resort Hotel,0,0,2016,November,46,8,0,1,1,0.0,0,ESP,BB,0,0,Direct,Direct,0,A,D,No Deposit,,,Transient,35.0,Check-Out,2016-09-11,1,1
29920,Resort Hotel,0,42,2016,November,45,5,2,2,2,0.0,0,FRA,HB,0,1,Direct,Direct,0,A,A,No Deposit,250.0,,Transient,76.96,Check-Out,2016-09-11,1,1
29925,Resort Hotel,0,49,2016,November,46,6,2,1,2,0.0,0,ESP,HB,0,3,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,64.8,Check-Out,2016-09-11,0,0
29926,Resort Hotel,0,70,2016,November,45,2,2,5,2,0.0,0,DEU,HB,0,0,Offline TA/TO,TA/TO,0,E,E,No Deposit,171.0,,Transient,70.11,Check-Out,2016-09-11,1,1
29930,Resort Hotel,0,55,2016,November,46,6,2,2,2,0.0,0,GBR,BB,0,0,Online TA,TA/TO,0,F,E,No Deposit,241.0,,Transient,46.43,Check-Out,2016-10-11,1,1
29932,Resort Hotel,0,48,2016,November,46,6,2,2,2,0.0,0,FRA,HB,0,0,Offline TA/TO,TA/TO,0,A,D,No Deposit,6.0,,Transient,52.4,Check-Out,2016-10-11,1,1
29934,Resort Hotel,0,66,2016,November,46,6,2,2,2,0.0,0,FRA,BB,0,2,Online TA,TA/TO,0,A,C,No Deposit,240.0,,Transient,37.8,Check-Out,2016-10-11,0,0
29935,Resort Hotel,0,253,2016,November,45,5,2,3,2,0.0,0,GBR,BB,0,0,Direct,Direct,0,F,E,No Deposit,250.0,,Transient,73.0,Check-Out,2016-10-11,2,2
29938,Resort Hotel,0,10,2016,November,46,7,1,2,1,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,146.0,,Transient,75.0,Check-Out,2016-10-11,1,1
29939,Resort Hotel,0,22,2016,November,45,1,2,7,2,0.0,0,FRA,HB,1,2,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,88.8,Check-Out,2016-10-11,0,0
29940,Resort Hotel,0,74,2016,November,46,6,2,2,2,0.0,0,GBR,HB,0,2,Online TA,TA/TO,0,D,D,No Deposit,147.0,,Transient-Party,60.48,Check-Out,2016-10-11,0,0
29941,Resort Hotel,0,85,2016,November,45,2,2,6,2,0.0,0,DEU,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,242.0,,Transient,37.8,Check-Out,2016-10-11,2,2
29943,Resort Hotel,0,78,2016,November,46,8,0,2,2,0.0,0,CHE,BB,1,1,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,54.8,Check-Out,2016-10-11,1,1
29946,Resort Hotel,0,4,2016,December,50,5,1,2,2,0.0,0,BRA,BB,0,4,Direct,TA/TO,1,D,D,No Deposit,250.0,,Transient,61.2,Check-Out,2016-08-12,0,0
29949,Resort Hotel,0,9,2017,March,10,6,1,2,2,0.0,0,BRA,BB,0,4,Direct,TA/TO,1,A,D,No Deposit,250.0,,Transient,49.5,Check-Out,2017-09-03,0,0
29951,Resort Hotel,0,14,2016,November,46,9,0,1,1,0.0,0,PRT,BB,1,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,126.0,,Transient,30.0,Check-Out,2016-10-11,1,1
29952,Resort Hotel,0,1,2016,November,46,9,0,1,2,0.0,0,NLD,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,42.0,Check-Out,2016-10-11,1,1
29953,Resort Hotel,0,47,2016,November,45,5,2,3,2,0.0,0,GBR,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,147.0,,Transient,32.24,Check-Out,2016-10-11,1,1
29954,Resort Hotel,0,9,2016,November,46,6,2,2,2,0.0,0,ESP,HB,0,1,Online TA,TA/TO,0,D,D,No Deposit,,,Transient,70.56,Check-Out,2016-10-11,1,1
29956,Resort Hotel,0,4,2016,November,46,8,0,2,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,468.0,,Transient,60.0,Check-Out,2016-10-11,1,1
29959,Resort Hotel,0,4,2016,November,46,7,1,3,1,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,D,D,No Deposit,146.0,,Transient,44.0,Check-Out,2016-11-11,1,1
29962,Resort Hotel,0,26,2016,November,46,8,0,3,1,0.0,0,RUS,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,41.4,Check-Out,2016-11-11,1,1
29963,Resort Hotel,0,50,2016,November,45,4,2,5,2,0.0,0,ESP,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,37.8,Check-Out,2016-11-11,1,1
29964,Resort Hotel,0,28,2016,November,46,8,0,3,2,0.0,0,ITA,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,41.4,Check-Out,2016-11-11,1,1
29965,Resort Hotel,0,0,2016,November,46,11,0,1,2,0.0,0,ITA,BB,0,1,Direct,TA/TO,1,A,A,No Deposit,,,Transient,70.0,Check-Out,2016-12-11,1,1
29968,Resort Hotel,0,20,2016,November,46,8,0,3,1,0.0,0,PRT,BB,0,0,Offline TA/TO,Corporate,0,A,C,No Deposit,146.0,,Transient,27.0,Check-Out,2016-11-11,1,1
29969,Resort Hotel,0,21,2016,November,46,8,0,3,1,0.0,0,PRT,BB,1,0,Offline TA/TO,Corporate,0,A,A,No Deposit,146.0,,Transient,33.0,Check-Out,2016-11-11,1,1
29971,Resort Hotel,0,42,2016,November,45,4,2,5,2,0.0,0,GBR,BB,0,0,Offline TA/TO,TA/TO,0,A,D,No Deposit,6.0,,Transient,30.71,Check-Out,2016-11-11,1,1
29973,Resort Hotel,0,2,2016,November,46,10,0,1,2,0.0,0,SWE,BB,1,1,Online TA,TA/TO,0,E,E,No Deposit,240.0,,Transient-Party,96.0,Check-Out,2016-11-11,1,1
29975,Resort Hotel,0,53,2016,November,45,4,2,5,1,0.0,0,GBR,HB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,171.0,,Transient,38.7,Check-Out,2016-11-11,1,1
29976,Resort Hotel,0,53,2016,November,45,4,2,5,2,0.0,0,GBR,HB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,171.0,,Transient,54.0,Check-Out,2016-11-11,1,1
29977,Resort Hotel,0,65,2016,November,46,8,0,3,2,0.0,0,BRA,HB,0,1,Online TA,TA/TO,0,D,E,No Deposit,240.0,,Transient,79.8,Check-Out,2016-11-11,1,1
29978,Resort Hotel,0,53,2016,November,45,4,2,5,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,171.0,,Transient,55.71,Check-Out,2016-11-11,1,1
29980,Resort Hotel,0,36,2016,November,45,4,2,5,2,0.0,0,POL,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,241.0,,Transient,36.04,Check-Out,2016-11-11,1,1
29982,Resort Hotel,0,0,2016,November,45,4,2,5,1,0.0,0,PRT,HB,0,0,Direct,Direct,0,A,B,No Deposit,,,Transient,85.0,Check-Out,2016-11-11,1,1
29985,Resort Hotel,0,60,2016,November,46,7,1,3,2,0.0,0,GBR,HB,0,1,Direct,Direct,0,E,E,No Deposit,250.0,,Transient,80.22,Check-Out,2016-11-11,1,1
29988,Resort Hotel,0,263,2016,November,46,7,1,4,1,0.0,0,SWE,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,241.0,,Transient,30.03,Check-Out,2016-12-11,2,2
29991,Resort Hotel,0,12,2016,November,46,8,0,4,1,0.0,0,LVA,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,241.0,,Transient,38.11,Check-Out,2016-12-11,1,1
29992,Resort Hotel,0,17,2016,November,45,5,2,5,2,0.0,0,GBR,HB,0,0,Online TA,TA/TO,0,E,E,No Deposit,314.0,,Transient,82.0,Check-Out,2016-12-11,1,1
29993,Resort Hotel,0,104,2016,November,45,5,2,5,2,0.0,0,NLD,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient-Party,54.0,Check-Out,2016-12-11,2,2
29994,Resort Hotel,0,29,2016,November,45,5,2,5,2,0.0,0,DZA,HB,0,1,Offline TA/TO,TA/TO,0,E,E,No Deposit,177.0,,Transient,68.4,Check-Out,2016-12-11,1,1
29996,Resort Hotel,0,104,2016,November,45,5,2,5,2,0.0,0,IND,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient-Party,54.0,Check-Out,2016-12-11,2,2
29997,Resort Hotel,0,51,2016,November,45,5,2,5,2,0.0,0,IRL,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,37.8,Check-Out,2016-12-11,0,0
30002,Resort Hotel,0,92,2016,November,46,8,0,4,2,0.0,0,AUT,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient-Party,37.8,Check-Out,2016-12-11,1,1
30003,Resort Hotel,0,31,2016,November,46,8,0,4,1,0.0,0,CHE,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,37.8,Check-Out,2016-12-11,0,0
30005,Resort Hotel,0,92,2016,November,46,8,0,4,3,0.0,0,AUT,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient-Party,60.3,Check-Out,2016-12-11,1,1
30006,Resort Hotel,0,25,2016,November,46,10,0,2,2,0.0,0,USA,HB,0,1,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,100.0,Check-Out,2016-12-11,1,1
30010,Resort Hotel,0,99,2016,November,45,5,2,5,2,0.0,0,GBR,HB,0,0,Online TA,TA/TO,0,E,E,No Deposit,339.0,,Transient,68.04,Check-Out,2016-12-11,2,2
30013,Resort Hotel,0,60,2016,November,45,5,2,5,2,0.0,0,GBR,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,314.0,,Transient,30.24,Check-Out,2016-12-11,1,1
30016,Resort Hotel,0,0,2016,November,46,11,0,1,2,0.0,0,GBR,BB,0,0,Direct,Direct,0,A,A,No Deposit,,,Transient,65.0,Check-Out,2016-12-11,1,1
30019,Resort Hotel,0,26,2016,November,46,8,0,4,1,0.0,0,RUS,BB,0,1,Online TA,TA/TO,0,D,E,No Deposit,240.0,,Transient,53.2,Check-Out,2016-12-11,1,1
30020,Resort Hotel,0,67,2016,November,46,6,2,4,2,0.0,0,DEU,BB,0,2,Online TA,TA/TO,0,E,F,No Deposit,240.0,,Transient,57.47,Check-Out,2016-12-11,0,0
30021,Resort Hotel,0,42,2016,November,46,7,1,4,2,0.0,0,FRA,BB,1,1,Offline TA/TO,TA/TO,0,A,D,No Deposit,6.0,,Transient,35.0,Check-Out,2016-12-11,1,1
30023,Resort Hotel,0,43,2016,November,46,8,0,4,2,0.0,0,LVA,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient-Party,46.8,Check-Out,2016-12-11,0,0
30025,Resort Hotel,0,12,2016,November,46,8,0,4,1,0.0,0,POL,BB,1,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient-Party,55.0,Check-Out,2016-12-11,1,1
30027,Resort Hotel,0,13,2016,November,46,7,1,4,2,0.0,0,USA,BB,0,0,Offline TA/TO,TA/TO,0,D,E,No Deposit,6.0,,Transient,37.0,Check-Out,2016-12-11,1,1
30031,Resort Hotel,0,40,2016,November,46,8,0,4,1,0.0,0,ITA,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,37.8,Check-Out,2016-12-11,1,1
30032,Resort Hotel,0,110,2016,November,46,11,0,1,2,0.0,0,BRA,BB,1,0,Online TA,TA/TO,0,A,A,No Deposit,314.0,,Transient,36.24,Check-Out,2016-12-11,1,1
30033,Resort Hotel,0,110,2016,November,46,11,0,1,2,0.0,0,BRA,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,314.0,,Transient,30.24,Check-Out,2016-12-11,1,1
30035,Resort Hotel,0,27,2016,November,46,10,0,2,2,0.0,0,PRT,BB,1,1,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,76.0,Check-Out,2016-12-11,1,1
30036,Resort Hotel,0,29,2016,November,46,6,2,4,2,0.0,0,GBR,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,242.0,,Transient,37.8,Check-Out,2016-12-11,1,1
30037,Resort Hotel,0,27,2016,November,45,5,2,5,2,0.0,0,ROU,BB,0,0,Direct,Direct,0,A,A,No Deposit,250.0,,Transient,36.1,Check-Out,2016-12-11,1,1
30039,Resort Hotel,0,62,2016,November,46,7,1,4,2,0.0,0,PRT,HB,1,2,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,79.8,Check-Out,2016-12-11,0,0
30041,Resort Hotel,0,121,2016,November,45,5,2,5,2,0.0,0,IRL,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,314.0,,Transient,31.95,Check-Out,2016-12-11,2,2
30043,Resort Hotel,0,43,2016,November,46,8,0,4,2,0.0,0,LVA,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient-Party,46.8,Check-Out,2016-12-11,0,0
30135,Resort Hotel,0,1,2017,January,2,10,0,2,2,0.0,0,PRT,BB,0,2,Online TA,TA/TO,1,A,D,No Deposit,240.0,,Transient,48.0,Check-Out,2017-12-01,1,1
30178,Resort Hotel,0,164,2016,December,53,29,0,3,2,0.0,0,PRT,BB,1,1,Direct,Direct,0,A,A,No Deposit,250.0,,Group,63.1,Check-Out,2017-01-01,2,2
30197,Resort Hotel,0,1,2017,March,9,1,0,1,1,0.0,0,PRT,BB,1,0,Corporate,Direct,1,A,A,No Deposit,,255.0,Transient,42.0,Check-Out,2017-02-03,1,1
30198,Resort Hotel,0,1,2017,March,9,4,0,1,2,0.0,0,PRT,BB,0,0,Corporate,Direct,1,A,A,No Deposit,,255.0,Transient,40.0,Check-Out,2017-05-03,1,1
30209,Resort Hotel,0,3,2017,February,6,6,1,3,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,1,A,A,No Deposit,,83.0,Transient,35.0,Check-Out,2017-10-02,1,1
30508,Resort Hotel,0,0,2017,February,5,3,0,2,2,0.0,0,PRT,BB,0,0,Direct,Direct,1,A,E,No Deposit,,,Transient,68.0,Check-Out,2017-05-02,1,1
30601,Resort Hotel,0,2,2017,January,1,7,1,1,1,0.0,0,PRT,BB,0,1,Direct,Direct,1,A,D,No Deposit,250.0,,Group,39.0,Check-Out,2017-09-01,1,1
30610,Resort Hotel,0,53,2016,November,49,28,4,10,1,0.0,0,GBR,BB,0,3,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,39.14,Check-Out,2016-12-12,0,0
30669,Resort Hotel,0,14,2017,March,13,30,0,2,2,0.0,0,PRT,BB,0,1,Offline TA/TO,TA/TO,1,D,D,No Deposit,6.0,,Transient,60.0,Check-Out,2017-01-04,1,1
30675,Resort Hotel,0,76,2016,November,49,29,0,2,1,0.0,0,SWE,BB,0,0,Corporate,Corporate,0,E,E,No Deposit,481.0,,Transient-Party,50.0,Check-Out,2016-01-12,1,1
30676,Resort Hotel,0,117,2016,November,48,20,4,7,2,0.0,0,GBR,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,54.0,Check-Out,2016-01-12,0,0
30677,Resort Hotel,0,0,2016,November,49,29,0,2,1,0.0,0,PRT,BB,0,0,Direct,Direct,0,A,A,No Deposit,,,Transient,38.0,Check-Out,2016-01-12,1,1
30680,Resort Hotel,0,76,2016,November,49,29,0,2,2,0.0,0,SWE,BB,0,0,Corporate,Corporate,0,E,E,No Deposit,481.0,,Transient-Party,50.0,Check-Out,2016-01-12,1,1
30682,Resort Hotel,0,0,2016,November,49,30,0,1,1,0.0,0,PRT,BB,1,1,Corporate,Corporate,0,A,D,No Deposit,,34.0,Transient,38.0,Check-Out,2016-01-12,1,1
30684,Resort Hotel,0,0,2016,November,49,30,0,1,2,0.0,0,PRT,BB,0,0,Direct,Direct,0,A,D,No Deposit,,,Transient,43.0,Check-Out,2016-01-12,1,1
30687,Resort Hotel,0,12,2016,December,49,2,0,1,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,75.0,Check-Out,2016-03-12,1,1
30688,Resort Hotel,0,0,2016,November,49,29,0,2,2,0.0,0,PRT,BB,0,0,Direct,Direct,0,E,E,No Deposit,,,Transient,58.0,Check-Out,2016-01-12,1,1
30689,Resort Hotel,0,19,2016,November,49,27,2,2,2,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,A,D,No Deposit,240.0,,Transient,48.0,Check-Out,2016-01-12,0,0
30691,Resort Hotel,0,0,2016,November,49,30,0,1,2,0.0,0,PRT,BB,1,3,Online TA,TA/TO,0,A,D,No Deposit,240.0,,Transient,48.0,Check-Out,2016-01-12,0,0
30699,Resort Hotel,0,54,2016,November,49,27,2,3,2,0.0,0,BEL,BB,0,2,Online TA,TA/TO,0,E,E,No Deposit,240.0,,Transient,55.8,Check-Out,2016-02-12,0,0
30700,Resort Hotel,0,0,2016,November,49,30,0,2,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,A,D,No Deposit,240.0,,Transient,48.0,Check-Out,2016-02-12,1,1
30703,Resort Hotel,0,0,2016,December,49,1,0,1,2,0.0,0,PRT,BB,1,0,Direct,Direct,0,D,D,No Deposit,,,Transient,43.0,Check-Out,2016-02-12,1,1
30704,Resort Hotel,0,0,2016,December,49,1,0,1,2,0.0,0,ESP,BB,0,0,Online TA,TA/TO,0,E,E,No Deposit,314.0,,Transient-Party,50.4,Check-Out,2016-02-12,1,1
30705,Resort Hotel,0,0,2016,December,49,1,0,1,2,0.0,0,USA,BB,0,0,Online TA,TA/TO,0,E,E,No Deposit,240.0,,Transient,63.0,Check-Out,2016-02-12,1,1
30706,Resort Hotel,0,0,2016,November,49,30,0,2,2,1.0,0,PRT,HB,1,2,Complementary,Direct,0,G,G,No Deposit,,,Transient,62.5,Check-Out,2016-02-12,0,0
30707,Resort Hotel,0,6,2016,November,48,22,2,8,2,0.0,0,GBR,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,241.0,,Transient,35.99,Check-Out,2016-02-12,1,1
30714,Resort Hotel,0,51,2016,November,48,26,2,5,2,0.0,0,GBR,BB,0,0,Online TA,TA/TO,0,E,F,No Deposit,339.0,,Transient-Party,44.64,Check-Out,2016-03-12,1,1
30716,Resort Hotel,0,15,2016,November,48,23,2,8,2,0.0,0,IRL,BB,0,0,Offline TA/TO,TA/TO,0,A,D,No Deposit,171.0,,Transient,43.0,Check-Out,2016-03-12,1,1
30719,Resort Hotel,0,8,2016,December,49,2,0,1,2,2.0,0,PRT,BB,1,0,Online TA,TA/TO,0,G,G,No Deposit,240.0,,Transient,94.0,Check-Out,2016-03-12,1,1
30721,Resort Hotel,0,68,2016,December,49,1,0,2,2,0.0,0,PRT,BB,1,2,Online TA,TA/TO,0,A,D,No Deposit,240.0,,Transient,43.8,Check-Out,2016-03-12,0,0
30722,Resort Hotel,0,2,2016,December,49,2,0,1,1,0.0,0,PRT,BB,0,1,Offline TA/TO,TA/TO,0,A,A,No Deposit,330.0,,Transient,30.0,Check-Out,2016-03-12,1,1
30728,Resort Hotel,0,4,2016,December,49,2,0,1,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,A,D,No Deposit,468.0,,Transient-Party,38.4,Check-Out,2016-03-12,1,1
30729,Resort Hotel,0,4,2016,December,49,2,0,1,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,A,D,No Deposit,468.0,,Transient-Party,38.4,Check-Out,2016-03-12,1,1
30731,Resort Hotel,0,0,2016,December,49,1,0,2,2,0.0,0,ESP,HB,1,1,Direct,Direct,0,F,F,No Deposit,250.0,,Transient,99.0,Check-Out,2016-03-12,1,1
30732,Resort Hotel,0,13,2016,December,49,2,0,1,2,1.0,0,PRT,BB,0,2,Online TA,TA/TO,0,A,D,No Deposit,240.0,,Transient,60.0,Check-Out,2016-03-12,0,0
30734,Resort Hotel,0,0,2016,December,49,2,0,1,2,0.0,0,FRA,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,48.0,Check-Out,2016-03-12,1,1
30736,Resort Hotel,0,1,2016,November,49,30,0,3,2,0.0,0,PRT,BB,1,2,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,60.0,Check-Out,2016-03-12,0,0
30739,Resort Hotel,0,3,2016,December,49,1,0,2,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,D,No Deposit,240.0,,Transient,75.0,Check-Out,2016-03-12,1,1
30741,Resort Hotel,0,62,2016,November,48,23,2,8,2,0.0,0,NLD,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,37.8,Check-Out,2016-03-12,2,2
30744,Resort Hotel,0,40,2016,December,49,3,0,1,2,0.0,0,PRT,BB,1,2,Direct,Direct,0,F,F,No Deposit,250.0,,Group,137.2,Check-Out,2016-04-12,0,0
