reservation_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,meal,required_car_parking_spaces,total_of_special_requests,market_segment,distribution_channel,is_repeated_guest,reserved_room_type,assigned_room_type,deposit_type,agent,company,customer_type,adr,reservation_status,reservation_status_date
36934,Resort Hotel,0,10,2017,May,22,29,1,3,2,0.0,0,ESP,HB,0,1,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,75.0,Check-Out,2017-02-06
36937,Resort Hotel,0,25,2017,May,22,30,0,3,2,0.0,0,IRL,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,241.0,,Transient,98.0,Check-Out,2017-02-06
36939,Resort Hotel,0,6,2017,May,22,31,0,2,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,No Deposit,,290.0,Transient-Party,75.0,Check-Out,2017-02-06
36945,Resort Hotel,0,2,2017,June,22,1,0,1,2,0.0,0,ESP,BB,0,0,Direct,Direct,0,A,D,No Deposit,250.0,,Transient,85.0,Check-Out,2017-02-06
36950,Resort Hotel,0,277,2017,May,22,30,0,3,2,0.0,0,GBR,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,82.1,Check-Out,2017-02-06
36952,Resort Hotel,0,5,2017,May,22,30,0,4,3,1.0,0,POL,BB,0,0,Online TA,TA/TO,0,H,H,No Deposit,240.0,,Transient,144.0,Check-Out,2017-03-06
36953,Resort Hotel,0,230,2017,May,22,29,1,4,2,0.0,0,HRV,HB,0,1,Offline TA/TO,TA/TO,0,A,A,No Deposit,75.0,,Transient,77.35,Check-Out,2017-03-06
36954,Resort Hotel,0,107,2017,May,21,27,2,5,2,0.0,0,IRL,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,196.0,,Transient,80.43,Check-Out,2017-03-06
36956,Resort Hotel,0,1,2017,May,21,27,2,5,2,0.0,0,DNK,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,241.0,,Transient,75.43,Check-Out,2017-03-06
36957,Resort Hotel,0,122,2017,June,22,2,0,1,2,0.0,0,ITA,BB,0,2,Online TA,TA/TO,0,A,D,No Deposit,240.0,,Transient,110.0,Check-Out,2017-03-06
36958,Resort Hotel,0,10,2017,May,22,30,0,4,3,0.0,0,ESP,HB,1,0,Online TA,TA/TO,0,G,G,No Deposit,240.0,,Transient,212.5,Check-Out,2017-03-06
36962,Resort Hotel,0,1,2017,June,22,1,0,2,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,No Deposit,,384.0,Transient-Party,75.0,Check-Out,2017-03-06
36963,Resort Hotel,0,1,2017,June,22,1,0,2,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,No Deposit,,384.0,Transient-Party,75.0,Check-Out,2017-03-06
36965,Resort Hotel,0,6,2017,May,22,31,0,3,2,0.0,0,ESP,BB,1,0,Online TA,TA/TO,0,A,D,No Deposit,175.0,,Transient,79.0,Check-Out,2017-03-06
36968,Resort Hotel,0,7,2017,May,22,31,0,3,2,0.0,0,ESP,BB,0,0,Direct,Direct,0,A,D,No Deposit,250.0,,Transient,92.42,Check-Out,2017-03-06
36969,Resort Hotel,0,15,2017,May,22,30,0,4,2,0.0,0,IRL,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,175.0,,Transient,84.0,Check-Out,2017-03-06
36972,Resort Hotel,0,7,2017,May,22,31,0,3,1,0.0,0,PRT,BB,0,0,Direct,Direct,0,D,D,No Deposit,,,Transient,95.0,Check-Out,2017-03-06
36973,Resort Hotel,0,19,2017,May,21,27,2,5,2,0.0,1,IRL,HB,0,2,Online TA,TA/TO,0,F,F,No Deposit,241.0,,Transient,161.6,Check-Out,2017-03-06
36974,Resort Hotel,0,158,2017,May,22,30,0,4,2,0.0,0,DEU,BB,1,1,Offline TA/TO,TA/TO,0,E,E,No Deposit,298.0,,Transient,75.0,Check-Out,2017-03-06
36978,Resort Hotel,0,46,2017,June,22,1,0,2,2,0.0,0,ESP,HB,0,0,Online TA,TA/TO,0,A,A,No Deposit,175.0,,Transient,97.6,Check-Out,2017-03-06
36982,Resort Hotel,0,2,2017,June,22,1,0,2,2,0.0,0,POL,BB,1,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,90.0,Check-Out,2017-03-06
36984,Resort Hotel,0,62,2017,June,22,1,0,2,2,0.0,0,AUS,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,109.0,Check-Out,2017-03-06
36986,Resort Hotel,0,0,2017,June,22,1,0,2,3,0.0,0,PRT,BB,1,0,Direct,Direct,0,H,H,No Deposit,,,Transient,192.0,Check-Out,2017-03-06
36988,Resort Hotel,0,9,2017,June,22,1,0,2,2,0.0,0,ESP,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,81.0,Check-Out,2017-03-06
36989,Resort Hotel,0,2,2017,June,22,1,0,2,2,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,A,D,No Deposit,240.0,,Transient,81.0,Check-Out,2017-03-06
36990,Resort Hotel,0,91,2017,June,22,2,0,1,2,2.0,0,IRL,BB,0,0,Direct,Direct,0,C,C,No Deposit,250.0,,Transient,153.0,Check-Out,2017-03-06
36992,Resort Hotel,0,29,2017,June,22,2,0,1,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,D,No Deposit,240.0,,Transient-Party,120.0,Check-Out,2017-03-06
36994,Resort Hotel,0,50,2017,May,22,31,0,3,2,0.0,0,PRT,BB,0,0,Direct,Direct,0,D,D,No Deposit,250.0,,Transient,150.0,Check-Out,2017-03-06
36996,Resort Hotel,0,91,2017,June,22,2,0,1,2,2.0,0,IRL,BB,0,0,Direct,Direct,0,C,C,No Deposit,250.0,,Transient,155.0,Check-Out,2017-03-06
37001,Resort Hotel,0,118,2017,May,21,26,2,7,2,0.0,0,FIN,BB,0,0,Direct,Direct,0,D,D,No Deposit,250.0,,Transient,75.0,Check-Out,2017-04-06
37003,Resort Hotel,0,67,2017,June,23,4,2,1,2,0.0,0,CN,BB,0,1,Online TA,Direct,0,A,D,No Deposit,314.0,,Transient,114.8,Check-Out,2017-07-06
37012,Resort Hotel,0,25,2017,May,22,30,0,5,2,0.0,0,BEL,HB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,479.0,,Transient,93.0,Check-Out,2017-04-06
37013,Resort Hotel,0,122,2017,May,22,28,2,5,2,2.0,0,GBR,BB,0,3,Direct,Direct,0,G,G,No Deposit,250.0,,Transient,149.14,Check-Out,2017-04-06
37017,Resort Hotel,0,11,2017,June,22,1,0,3,2,0.0,0,ESP,BB,1,2,Direct,Direct,0,A,A,No Deposit,250.0,,Transient,97.25,Check-Out,2017-04-06
37021,Resort Hotel,0,110,2017,June,22,2,0,2,2,0.0,0,USA,BB,0,0,Online TA,TA/TO,0,E,E,No Deposit,241.0,,Transient,107.8,Check-Out,2017-04-06
37025,Resort Hotel,0,60,2017,June,22,1,0,3,2,0.0,0,POL,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,119.33,Check-Out,2017-04-06
37026,Resort Hotel,0,335,2017,May,21,26,2,7,2,0.0,0,GBR,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,62.75,Check-Out,2017-04-06
37029,Resort Hotel,0,268,2017,May,22,28,2,5,3,0.0,0,IRL,BB,0,1,Direct,Direct,0,D,D,No Deposit,,,Transient-Party,123.6,Check-Out,2017-04-06
37032,Resort Hotel,0,1,2017,June,22,2,0,2,2,0.0,0,ESP,BB,0,1,Online TA,TA/TO,0,A,D,No Deposit,348.0,,Transient,105.0,Check-Out,2017-04-06
37033,Resort Hotel,0,223,2017,May,22,28,2,5,2,0.0,0,GBR,HB,0,1,Offline TA/TO,TA/TO,0,D,D,No Deposit,40.0,,Contract,98.4,Check-Out,2017-04-06
37035,Resort Hotel,0,0,2017,June,22,3,0,1,2,0.0,0,ESP,BB,1,0,Direct,Direct,0,A,A,No Deposit,,,Transient,122.0,Check-Out,2017-04-06
37037,Resort Hotel,0,131,2017,May,22,29,2,5,1,0.0,0,CHE,HB,0,2,Online TA,TA/TO,0,E,E,No Deposit,240.0,,Transient,161.29,Check-Out,2017-05-06
37039,Resort Hotel,0,0,2017,June,22,1,1,3,1,0.0,0,GBR,HB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,113.0,Check-Out,2017-05-06
37040,Resort Hotel,0,105,2017,May,22,29,2,5,2,0.0,0,GBR,BB,0,0,Online TA,TA/TO,0,A,C,No Deposit,241.0,,Transient,74.63,Check-Out,2017-05-06
37041,Resort Hotel,0,109,2017,June,22,2,1,2,2,0.0,0,GBR,BB,1,0,Online TA,TA/TO,0,E,E,No Deposit,241.0,,Transient,109.41,Check-Out,2017-05-06
37043,Resort Hotel,0,136,2017,May,22,31,1,4,3,0.0,0,IRL,BB,0,0,Direct,Direct,0,H,H,No Deposit,250.0,,Transient,162.0,Check-Out,2017-05-06
37048,Resort Hotel,0,86,2017,June,22,2,1,2,2,0.0,0,CN,BB,0,0,Online TA,TA/TO,0,E,E,No Deposit,5.0,,Transient,127.0,Check-Out,2017-05-06
37050,Resort Hotel,0,130,2017,June,22,1,1,3,1,0.0,0,USA,BB,1,1,Online TA,TA/TO,0,A,A,No Deposit,242.0,,Transient,122.0,Check-Out,2017-05-06
37051,Resort Hotel,0,213,2017,May,21,22,4,10,1,0.0,0,DEU,HB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,177.0,,Transient,68.6,Check-Out,2017-05-06
37053,Resort Hotel,0,105,2017,June,22,1,1,3,2,0.0,0,FRA,BB,1,0,Direct,Direct,0,E,E,No Deposit,250.0,,Transient,139.5,Check-Out,2017-05-06
37055,Resort Hotel,0,136,2017,May,22,29,2,5,2,0.0,0,IRL,BB,0,1,Direct,Direct,0,E,E,No Deposit,250.0,,Transient,106.72,Check-Out,2017-05-06
37060,Resort Hotel,0,85,2017,May,22,29,2,5,2,0.0,0,DEU,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,120.0,Check-Out,2017-05-06
37061,Resort Hotel,0,1,2017,June,22,2,1,2,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,241.0,,Transient,95.0,Check-Out,2017-05-06
37062,Resort Hotel,0,4,2017,June,23,5,1,3,2,0.0,0,FRA,BB,0,1,Online TA,TA/TO,0,E,E,No Deposit,241.0,,Transient,128.0,Check-Out,2017-09-06
37064,Resort Hotel,0,14,2017,May,21,23,4,10,2,0.0,0,FRA,BB,0,2,Direct,Direct,0,A,A,No Deposit,250.0,,Transient,103.79,Check-Out,2017-06-06
37067,Resort Hotel,0,184,2017,June,22,2,2,2,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,314.0,,Transient,102.0,Check-Out,2017-06-06
37068,Resort Hotel,0,264,2017,May,22,30,2,5,2,0.0,0,GBR,HB,0,0,Offline TA/TO,TA/TO,0,E,E,No Deposit,40.0,,Transient,115.7,Check-Out,2017-06-06
37077,Resort Hotel,0,27,2017,May,22,31,2,4,2,0.0,0,GBR,HB,0,2,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,172.0,Check-Out,2017-06-06
37080,Resort Hotel,0,258,2017,May,22,28,4,6,2,0.0,0,GBR,HB,0,2,Offline TA/TO,TA/TO,0,D,D,No Deposit,57.0,,Transient,108.0,Check-Out,2017-07-06
37081,Resort Hotel,0,241,2017,June,22,3,2,2,2,0.0,0,IRL,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,95.6,Check-Out,2017-07-06
37083,Resort Hotel,0,231,2017,June,22,3,2,2,2,0.0,0,IRL,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,93.6,Check-Out,2017-07-06
37084,Resort Hotel,0,241,2017,June,22,3,2,2,2,0.0,0,IRL,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,93.6,Check-Out,2017-07-06
37086,Resort Hotel,0,4,2017,June,23,6,0,1,1,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,146.0,,Transient,108.0,Check-Out,2017-07-06
37089,Resort Hotel,0,13,2017,June,23,6,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,No Deposit,,534.0,Transient-Party,90.0,Check-Out,2017-07-06
37091,Resort Hotel,0,69,2017,June,22,3,2,2,2,0.0,0,ARG,BB,0,0,Online TA,TA/TO,0,C,C,No Deposit,240.0,,Transient-Party,160.0,Check-Out,2017-07-06
37093,Resort Hotel,0,190,2017,June,23,6,0,1,2,0.0,0,DEU,BB,0,0,Offline TA/TO,TA/TO,0,D,E,No Deposit,251.0,,Transient,80.0,Check-Out,2017-07-06
37094,Resort Hotel,0,0,2017,June,23,4,2,1,2,0.0,0,FRA,BB,1,0,Direct,Direct,0,D,D,No Deposit,,,Transient,137.0,Check-Out,2017-07-06
37098,Resort Hotel,0,251,2017,May,22,31,2,5,1,2.0,0,GBR,BB,0,1,Offline TA/TO,TA/TO,0,A,C,No Deposit,436.0,,Transient,83.7,Check-Out,2017-07-06
37101,Resort Hotel,0,177,2017,May,22,29,3,6,2,0.0,0,IRL,BB,0,0,Online TA,TA/TO,0,E,E,No Deposit,314.0,,Transient,96.8,Check-Out,2017-07-06
37108,Resort Hotel,0,297,2017,June,22,2,2,3,2,0.0,0,GBR,BB,0,3,Online TA,TA/TO,0,A,C,No Deposit,240.0,,Transient,75.0,Check-Out,2017-07-06
37110,Resort Hotel,0,21,2017,June,22,1,2,5,2,0.0,0,BEL,HB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,479.0,,Transient,93.0,Check-Out,2017-08-06
37111,Resort Hotel,0,36,2017,June,22,1,2,5,2,0.0,0,BEL,HB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,479.0,,Group,93.0,Check-Out,2017-08-06
37117,Resort Hotel,0,165,2017,May,22,29,3,7,1,0.0,0,GBR,HB,0,1,Offline TA/TO,TA/TO,0,A,A,No Deposit,40.0,,Contract,63.95,Check-Out,2017-08-06
37121,Resort Hotel,0,183,2017,June,23,7,0,1,2,0.0,0,DNK,BB,0,0,Offline TA/TO,TA/TO,0,E,E,No Deposit,251.0,,Transient-Party,95.0,Check-Out,2017-08-06
37122,Resort Hotel,0,183,2017,June,23,7,0,1,2,0.0,0,DNK,BB,0,0,Offline TA/TO,TA/TO,0,E,F,No Deposit,251.0,,Transient-Party,95.0,Check-Out,2017-08-06
37128,Resort Hotel,0,183,2017,June,23,7,0,1,2,0.0,0,ROU,BB,0,0,Offline TA/TO,TA/TO,0,E,E,No Deposit,251.0,,Transient-Party,95.0,Check-Out,2017-08-06
37132,Resort Hotel,0,165,2017,May,22,29,3,7,2,0.0,0,GBR,HB,0,1,Offline TA/TO,TA/TO,0,A,A,No Deposit,40.0,,Contract,86.7,Check-Out,2017-08-06
37133,Resort Hotel,0,294,2017,June,22,3,2,3,2,0.0,0,DEU,BB,1,2,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,107.6,Check-Out,2017-08-06
37134,Resort Hotel,0,213,2017,May,21,25,4,10,2,0.0,0,GBR,HB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,40.0,,Contract,84.7,Check-Out,2017-08-06
37137,Resort Hotel,0,17,2017,June,23,4,2,2,2,0.0,0,CN,BB,0,1,Online TA,TA/TO,0,E,E,No Deposit,241.0,,Transient,126.0,Check-Out,2017-08-06
37138,Resort Hotel,0,1,2017,June,23,6,0,2,2,0.0,0,PRT,BB,0,0,Direct,Direct,0,D,D,No Deposit,,,Transient,123.5,Check-Out,2017-08-06
37139,Resort Hotel,0,127,2017,May,22,29,3,7,2,0.0,0,IRL,BB,0,0,Online TA,TA/TO,0,E,E,No Deposit,314.0,,Transient,97.2,Check-Out,2017-08-06
37140,Resort Hotel,0,191,2017,June,23,4,2,2,2,0.0,0,CN,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,410.0,,Transient,64.5,Check-Out,2017-08-06
37142,Resort Hotel,0,181,2017,June,23,4,2,2,2,0.0,0,CN,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,410.0,,Transient,64.5,Check-Out,2017-08-06
37145,Resort Hotel,0,50,2017,June,23,8,0,1,2,0.0,0,USA,BB,0,0,Direct,Direct,0,E,E,No Deposit,250.0,,Transient,75.0,Check-Out,2017-09-06
37146,Resort Hotel,0,142,2017,June,22,2,2,5,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,D,D,No Deposit,40.0,,Contract,98.4,Check-Out,2017-09-06
37147,Resort Hotel,0,313,2017,June,23,4,2,3,2,0.0,0,CN,BB,1,0,Online TA,TA/TO,0,D,D,No Deposit,314.0,,Transient,79.56,Check-Out,2017-09-06
37148,Resort Hotel,0,2,2017,June,23,8,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,No Deposit,,337.0,Transient,75.0,Check-Out,2017-09-06
37150,Resort Hotel,0,4,2017,June,23,6,0,3,1,0.0,0,PRT,BB,0,0,Direct,Direct,0,A,C,No Deposit,,,Transient,128.0,Check-Out,2017-09-06
37152,Resort Hotel,0,2,2017,June,23,8,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,No Deposit,,337.0,Transient,75.0,Check-Out,2017-09-06
37155,Resort Hotel,0,0,2017,June,23,8,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,D,No Deposit,,337.0,Transient,75.0,Check-Out,2017-09-06
37156,Resort Hotel,0,322,2017,June,23,6,0,3,2,0.0,0,IRL,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,74.25,Check-Out,2017-09-06
37157,Resort Hotel,0,274,2017,June,23,6,0,3,2,0.0,0,IRL,BB,0,0,Direct,Direct,0,D,D,No Deposit,250.0,,Transient,93.6,Check-Out,2017-09-06
37158,Resort Hotel,0,264,2017,June,23,6,0,3,2,0.0,0,IRL,BB,0,0,Direct,Direct,0,D,D,No Deposit,250.0,,Transient,99.0,Check-Out,2017-09-06
37160,Resort Hotel,0,2,2017,June,23,7,0,2,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,No Deposit,,269.0,Transient,70.0,Check-Out,2017-09-06
37161,Resort Hotel,0,40,2017,June,23,5,1,3,2,0.0,0,CN,BB,1,0,Direct,Direct,0,G,G,No Deposit,250.0,,Transient,231.5,Check-Out,2017-09-06
37162,Resort Hotel,0,128,2017,June,23,7,0,2,2,2.0,0,IRL,BB,0,0,Direct,Direct,0,C,C,No Deposit,250.0,,Transient,119.88,Check-Out,2017-09-06
37163,Resort Hotel,0,322,2017,June,23,5,1,3,2,0.0,0,IRL,BB,0,1,Online TA,TA/TO,0,A,D,No Deposit,240.0,,Transient,94.25,Check-Out,2017-09-06
37165,Resort Hotel,0,2,2017,June,23,6,0,3,2,0.0,0,PRT,HB,0,1,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,180.33,Check-Out,2017-09-06
37166,Resort Hotel,0,146,2017,May,22,31,2,7,2,0.0,0,GBR,BB,0,1,Online TA,TA/TO,0,E,E,No Deposit,241.0,,Transient,102.38,Check-Out,2017-09-06
37167,Resort Hotel,0,295,2017,May,22,30,2,8,2,0.0,0,IRL,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,82.1,Check-Out,2017-09-06
37168,Resort Hotel,0,141,2017,June,23,6,0,3,2,0.0,0,IRL,BB,0,2,Direct,Direct,0,E,E,No Deposit,250.0,,Transient,126.0,Check-Out,2017-09-06
37170,Resort Hotel,0,41,2017,June,22,3,2,5,2,0.0,0,IRL,HB,0,1,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient-Party,189.0,Check-Out,2017-10-06
37174,Resort Hotel,0,23,2017,June,23,4,2,4,2,0.0,0,GBR,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,40.0,,Contract,65.0,Check-Out,2017-10-06
37175,Resort Hotel,0,113,2017,June,22,2,2,6,2,0.0,0,GBR,BB,0,1,Direct,Direct,0,F,F,No Deposit,250.0,,Transient,145.0,Check-Out,2017-10-06
37176,Resort Hotel,0,320,2017,June,22,3,2,5,2,0.0,0,IRL,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,76.25,Check-Out,2017-10-06
37178,Resort Hotel,0,1,2017,June,23,10,1,1,2,0.0,0,PRT,BB,0,0,Direct,TA/TO,0,A,A,No Deposit,,,Group,135.0,Check-Out,2017-12-06
37179,Resort Hotel,0,319,2017,June,22,3,2,5,2,0.0,0,IRL,BB,0,0,Direct,Direct,0,A,A,No Deposit,250.0,,Transient,74.25,Check-Out,2017-10-06
37180,Resort Hotel,0,320,2017,June,22,3,2,5,2,0.0,0,IRL,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,74.25,Check-Out,2017-10-06
37181,Resort Hotel,0,254,2017,June,22,2,2,6,2,0.0,0,IRL,BB,0,4,Direct,Direct,0,G,G,No Deposit,,,Transient,125.0,Check-Out,2017-10-06
37183,Resort Hotel,0,275,2017,June,22,3,2,5,2,1.0,0,IRL,BB,0,3,Direct,Direct,0,D,D,No Deposit,250.0,,Transient-Party,99.24,Check-Out,2017-10-06
37185,Resort Hotel,0,0,2017,June,23,9,0,1,1,0.0,0,PRT,BB,0,0,Direct,Direct,0,A,A,No Deposit,,,Transient,127.0,Check-Out,2017-10-06
37186,Resort Hotel,0,322,2017,June,23,6,0,4,2,0.0,0,IRL,BB,0,1,Online TA,TA/TO,0,A,C,No Deposit,240.0,,Transient,74.25,Check-Out,2017-10-06
37191,Resort Hotel,0,23,2017,June,23,8,0,2,2,0.0,0,DEU,BB,0,1,Complementary,TA/TO,0,D,D,No Deposit,15.0,,Transient,0.0,Check-Out,2017-10-06
37193,Resort Hotel,0,289,2017,June,22,3,2,5,2,0.0,0,GBR,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,8.0,,Transient,61.11,Check-Out,2017-10-06
37195,Resort Hotel,0,320,2017,June,22,3,2,5,2,0.0,0,IRL,BB,0,1,Online TA,TA/TO,0,D,E,No Deposit,240.0,,Transient,88.2,Check-Out,2017-10-06
37196,Resort Hotel,0,319,2017,June,22,3,2,5,2,0.0,0,IRL,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,74.25,Check-Out,2017-10-06
37198,Resort Hotel,0,28,2017,June,23,9,0,1,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,175.0,,Transient,112.0,Check-Out,2017-10-06
37200,Resort Hotel,0,320,2017,June,22,3,2,5,2,0.0,0,IRL,BB,0,0,Direct,Direct,0,D,D,No Deposit,250.0,,Transient,88.2,Check-Out,2017-10-06
37204,Resort Hotel,0,320,2017,June,23,5,1,4,2,0.0,0,IRL,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,74.25,Check-Out,2017-10-06
37208,Resort Hotel,0,24,2017,June,23,8,0,2,2,0.0,0,PRT,BB,1,0,Offline TA/TO,TA/TO,0,A,I,No Deposit,8.0,,Transient,66.0,Check-Out,2017-10-06
37211,Resort Hotel,0,247,2017,June,23,4,2,5,2,0.0,0,GBR,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,95.6,Check-Out,2017-11-06
37212,Resort Hotel,0,131,2017,June,22,1,2,8,2,0.0,0,GBR,BB,0,1,Online TA,TA/TO,0,E,E,No Deposit,314.0,,Transient-Party,102.8,Check-Out,2017-11-06
37213,Resort Hotel,0,131,2017,June,22,1,2,8,2,0.0,0,GBR,BB,0,1,Online TA,TA/TO,0,E,E,No Deposit,314.0,,Transient-Party,102.8,Check-Out,2017-11-06
37214,Resort Hotel,0,277,2017,May,22,28,4,10,2,0.0,0,GBR,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,243.0,,Contract,58.7,Check-Out,2017-11-06
37215,Resort Hotel,0,137,2017,June,23,4,2,5,2,0.0,0,GBR,BB,0,0,Offline TA/TO,TA/TO,0,D,D,No Deposit,243.0,,Transient,70.4,Check-Out,2017-11-06
37216,Resort Hotel,0,96,2017,June,23,4,2,5,2,0.0,0,GBR,BB,0,0,Direct,Direct,0,F,F,No Deposit,250.0,,Transient,155.0,Check-Out,2017-11-06
37217,Resort Hotel,0,327,2017,June,23,4,2,5,2,0.0,0,GBR,BB,0,1,Offline TA/TO,TA/TO,0,A,A,No Deposit,243.0,,Contract,56.7,Check-Out,2017-11-06
37218,Resort Hotel,0,159,2017,June,23,10,0,1,2,0.0,0,NOR,BB,0,1,Offline TA/TO,TA/TO,0,D,D,No Deposit,251.0,,Transient-Party,75.0,Check-Out,2017-11-06
37219,Resort Hotel,0,159,2017,June,23,10,0,1,2,0.0,0,NOR,BB,0,1,Offline TA/TO,TA/TO,0,D,D,No Deposit,251.0,,Transient-Party,80.0,Check-Out,2017-11-06
37222,Resort Hotel,0,145,2017,June,23,4,2,5,2,0.0,0,GBR,BB,0,0,Offline TA/TO,TA/TO,0,D,D,No Deposit,243.0,,Transient,70.4,Check-Out,2017-11-06
37223,Resort Hotel,0,0,2017,June,23,10,0,1,2,0.0,0,FRA,BB,0,0,Direct,Direct,0,A,A,No Deposit,,,Transient,135.0,Check-Out,2017-11-06
37224,Resort Hotel,0,115,2017,May,22,31,2,9,2,0.0,0,IRL,HB,0,0,Online TA,TA/TO,0,F,F,No Deposit,241.0,,Transient,140.21,Check-Out,2017-11-06
37225,Resort Hotel,0,89,2017,June,23,9,0,2,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,D,D,No Deposit,196.0,,Transient,135.0,Check-Out,2017-11-06
37226,Resort Hotel,0,0,2017,June,23,10,0,1,2,0.0,0,FRA,BB,0,0,Direct,Direct,0,A,C,No Deposit,,,Transient,135.0,Check-Out,2017-11-06
37228,Resort Hotel,0,16,2017,June,23,9,0,2,2,0.0,0,ESP,BB,1,0,Offline TA/TO,TA/TO,0,E,E,No Deposit,8.0,,Transient,107.0,Check-Out,2017-11-06
37229,Resort Hotel,0,129,2017,June,23,4,2,5,2,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,C,C,No Deposit,314.0,,Transient-Party,108.56,Check-Out,2017-11-06
37232,Resort Hotel,0,19,2017,June,23,9,0,2,2,0.0,0,ESP,BB,1,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,154.0,Check-Out,2017-11-06
37233,Resort Hotel,0,3,2017,June,23,5,1,5,2,0.0,0,LUX,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,133.33,Check-Out,2017-11-06
37234,Resort Hotel,0,2,2017,June,23,9,0,2,2,0.0,0,ESP,BB,0,0,Online TA,TA/TO,0,A,D,No Deposit,348.0,,Transient,140.0,Check-Out,2017-11-06
37235,Resort Hotel,0,0,2017,June,23,9,0,2,2,0.0,0,PRT,BB,1,0,Direct,Direct,0,A,A,No Deposit,,,Transient,149.0,Check-Out,2017-11-06
37237,Resort Hotel,0,24,2017,June,23,8,0,3,2,0.0,0,ESP,BB,0,0,Direct,Direct,0,A,A,No Deposit,250.0,,Transient,135.0,Check-Out,2017-11-06
37238,Resort Hotel,0,24,2017,June,23,8,0,3,2,0.0,0,ESP,BB,0,0,Direct,Direct,0,A,A,No Deposit,250.0,,Transient,135.0,Check-Out,2017-11-06
